Ano;Mes;ID_Empresa;Tamano;Categoria;Sexo;Grupo;Division;  RO_t_1  ;  HO_t_1  ;  C_t_1  ;  HT_t_1  ;  RO  ;  HO  ;  C  ;  HT  
2021;8;218;1;E;1;7;2;;;;;;;;
2021;8;218;1;E;1;8;2;;;;;;;;
2021;8;218;1;E;1;9;2;;;;;;;;
2021;8;218;1;E;2;1;2;5032290;126;5446017;126;5032462;126;5446480;126
2021;8;218;1;E;2;2;2;16353112;1024;17352770;1033;16572492;986;17540591;988
2021;8;218;1;E;2;3;2;13662299;1251;14130463;1265;13664085;1251;13927866;1251
2021;8;218;1;E;2;4;2;6214326;1135;8122539;1303;6214326;1135;8122539;1303
2021;8;218;1;E;2;5;2;;;;;;;;
2021;8;218;1;E;2;6;2;;;;;;;;
2021;8;218;1;E;2;7;2;;;;;;;;
2021;8;218;1;E;2;8;2;;;;;;;;
2021;8;218;1;E;2;9;2;;;;;;;;
2021;8;219;3;N;1;1;2;;;;;;;;
2021;8;219;3;N;1;2;2;41604683;5018;46429343;5029;41467919;5031;46179461;5031
2021;8;219;3;N;1;3;2;27201890;5515;31309110;5593;27368032;5495;31383167;5575
2021;8;219;3;N;1;4;2;13802121;3625;16077719;3686;15129442;3831;17405043;3855
2021;8;219;3;N;1;5;2;586708;194;673411;194;520557;168;604912;168
2021;8;219;3;N;1;6;2;499708;194;635392;194;470396;194;637607;194
2021;8;219;3;N;1;7;2;;;;;;;;
2021;8;219;3;N;1;8;2;;;;;;;;
2021;8;219;3;N;1;9;2;753310;84;798806;84;736686;84;781644;84
2021;8;219;3;N;2;1;2;66384861;1161;67680932;1161;67177637;1161;68479048;1161
2021;8;219;3;N;2;2;2;143781405;13564;160773652;13772;145205727;13861;162498578;14074
2021;8;219;3;N;2;3;2;162167018;36668;201391814;38871;159592809;35830;197119981;37718
2021;8;219;3;N;2;4;2;20859512;6837;25565966;7013;21520256;6753;26195054;6903
2021;8;219;3;N;2;5;2;239670;77;292137;77;559116;181;644410;181
2021;8;219;3;N;2;6;2;;;;;;;;
2021;8;219;3;N;2;7;2;;;;;;;;
2021;8;219;3;N;2;8;2;;;;;;;;
2021;8;219;3;N;2;9;2;106098;24;111976;24;97786;24;103203;24
2021;8;220;2;F;1;1;2;;;;;;;;
2021;8;220;2;F;1;2;2;;;;;;;;
2021;8;220;2;F;1;3;2;;;;;;;;
2021;8;220;2;F;1;4;2;;;;;;;;
2021;8;220;2;F;1;5;2;;;;;;;;
2021;8;220;2;F;1;6;2;;;;;;;;
2021;8;220;2;F;1;7;2;;;;;;;;
2021;8;220;2;F;1;8;2;;;;;;;;
2021;8;220;2;F;1;9;2;;;;;;;;
2021;8;220;2;F;2;1;2;;;;;;;;
2021;8;220;2;F;2;2;2;;;;;413850;81;434874;81
2021;8;220;2;F;2;3;2;;;;;;;;
2021;8;220;2;F;2;4;2;;;;;;;;
2021;8;220;2;F;2;5;2;;;;;;;;
2021;8;220;2;F;2;6;2;;;;;;;;
2021;8;220;2;F;2;7;2;;;;;;;;
2021;8;220;2;F;2;8;2;;;;;;;;
2021;8;220;2;F;2;9;2;;;;;;;;
2021;8;221;3;F;1;1;1;73821483;2129;77912908;2129;79236862;2323;84402428;2323
2021;8;221;3;F;1;2;1;576667725;42313;643319477;42693;594264187;42902;661687190;43170
2021;8;221;3;F;1;3;1;6185773;1303;7148669;1303;6185773;1303;7368942;1303
2021;8;221;3;F;1;4;1;;;;;;;;
2021;8;221;3;F;1;5;1;;;;;;;;
2021;8;221;3;F;1;6;1;;;;;;;;
2021;8;221;3;F;1;7;1;;;;;;;;
2021;8;221;3;F;1;8;1;;;;;;;;
2021;8;221;3;F;1;9;1;;;;;;;;
2021;8;221;3;F;2;1;1;977272390;18834;1034470704;19039;1062923854;18834;1107999887;18846
2021;8;221;3;F;2;2;1;3099169732;150040;3503561130;153541;3076695870;150350;3386916562;151240
2021;8;221;3;F;2;3;1;5126463;1273;6257045;1273;5054930;1161;6301026;1167
2021;8;221;3;F;2;4;1;;;;;;;;
2021;8;221;3;F;2;5;1;;;;;;;;
2021;8;221;3;F;2;6;1;;;;;;;;
2021;8;221;3;F;2;7;1;;;;;;;;
2021;8;221;3;F;2;8;1;;;;;;;;
2021;8;221;3;F;2;9;1;;;;;;;;
2021;8;223;3;N;1;1;5;;;;;;;;
2021;8;223;3;N;1;2;5;;;;;;;;
2021;8;223;3;N;1;3;5;;;;;;;;
2021;8;223;3;N;1;4;5;2448480;475;2608170;483;2973902;500;3169812;509
2021;8;223;3;N;1;5;5;;;;;;;;
2021;8;223;3;N;1;6;5;;;;;;;;
2021;8;223;3;N;1;7;5;;;;;;;;
2021;8;223;3;N;1;8;5;;;;;;;;
2021;8;223;3;N;1;9;5;54654464;20504;58794805;20558;71918959;26639;75991194;26639
2021;8;223;3;N;2;1;5;2248833;210;2292153;210;2252339;212;2297788;212
2021;8;223;3;N;2;2;5;;;;;;;;
2021;8;223;3;N;2;3;5;;;;;;;;
2021;8;223;3;N;2;4;5;;;;;;;;
2021;8;223;3;N;2;5;5;;;;;;;;
2021;8;223;3;N;2;6;5;;;;;;;;
2021;8;223;3;N;2;7;5;;;;;;;;
2021;8;223;3;N;2;8;5;;;;;;;;
2021;8;223;3;N;2;9;5;8491695;3010;9418085;3013;12651544;4518;13755347;4518
2021;8;224;3;F;1;1;1;;;;;;;;
2021;8;224;3;F;1;2;1;4550404;381;5469036;381;4575947;381;5468072;381
2021;8;224;3;F;1;3;1;3044503;574;3347189;574;2756934;439;3000756;439
2021;8;224;3;F;1;4;1;7897878;1909;9341190;1914;7446277;1909;8807774;1924
2021;8;224;3;F;1;5;1;;;;;;;;
2021;8;224;3;F;1;6;1;;;;;;;;
2021;8;224;3;F;1;7;1;4169469;1296;4754572;1317;2871389;1045;3415321;1067
2021;8;224;3;F;1;8;1;;;;;;;;
2021;8;224;3;F;1;9;1;14597430;5347;16799904;5372;13832664;4947;16164795;5082
2021;8;224;3;F;2;1;1;19329298;374;19931423;374;19442965;374;20026530;374
2021;8;224;3;F;2;2;1;28188086;1542;32517754;1542;28463112;1542;32790224;1542
2021;8;224;3;F;2;3;1;18966877;2232;21803188;2232;20292986;2516;23146293;2516
2021;8;224;3;F;2;4;1;22209525;3348;26926148;3353;21014316;2967;25727828;2987
2021;8;224;3;F;2;5;1;;;;;;;;
2021;8;224;3;F;2;6;1;;;;;;;;
2021;8;224;3;F;2;7;1;128985310;29328;144154077;29408;125529679;28174;141573448;28590
2021;8;224;3;F;2;8;1;2856103;761;3181406;766;2782986;755;3163892;776
2021;8;224;3;F;2;9;1;35960509;11778;40770517;11793;40755104;12868;46537277;12948
2021;8;225;3;D;1;1;1;78097954;2167;83683547;2167;42592058;1084;44188299;1084
2021;8;225;3;D;1;2;1;257676378;24162;320024597;24227;88297659;8517;107161799;8582
2021;8;225;3;D;1;3;1;2303955;361;3056319;361;1050248;181;1370544;181
2021;8;225;3;D;1;4;1;73411706;13139;105246966;13196;48114312;9136;64808210;9193
2021;8;225;3;D;1;5;1;;;;;;;;
2021;8;225;3;D;1;6;1;;;;;;;;
2021;8;225;3;D;1;7;1;;;;;;;;
2021;8;225;3;D;1;8;1;;;;;;;;
2021;8;225;3;D;1;9;1;;;;;;;;
2021;8;225;3;D;2;1;1;308315471;7043;331695969;7043;134181025;3612;144121680;3612
2021;8;225;3;D;2;2;1;783315791;59691;971162495;61037;325000959;26363;399294385;27176
2021;8;225;3;D;2;3;1;149784596;20686;228991646;22901;137917136;18590;197524736;20220
2021;8;225;3;D;2;4;1;22829762;3865;31305387;3867;14191900;2462;18112165;2467
2021;8;225;3;D;2;5;1;8328270;1427;12559738;1499;1063164;175;1370329;175
2021;8;225;3;D;2;6;1;;;;;;;;
2021;8;225;3;D;2;7;1;;;;;;;;
2021;8;225;3;D;2;8;1;22508515;2336;31184342;2514;6282200;542;7210468;542
2021;8;225;3;D;2;9;1;1350718;361;1975683;361;1048775;270;1487514;270
2021;8;226;3;J;1;1;4;143990460;5081;157409724;5081;144287688;5503;158418876;5503
2021;8;226;3;J;1;2;4;693406549;86050;833201295;89637;696776510;85913;840999192;89441
2021;8;226;3;J;1;3;4;;;;;;;;
2021;8;226;3;J;1;4;4;;;;;;;;
2021;8;226;3;J;1;5;4;;;;;;;;
2021;8;226;3;J;1;6;4;;;;;;;;
2021;8;226;3;J;1;7;4;;;;;;;;
2021;8;226;3;J;1;8;4;;;;;;;;
2021;8;226;3;J;1;9;4;;;;;;;;
2021;8;226;3;J;2;1;4;468585517;13441;504921334;13460;476613289;14963;514583495;14984
2021;8;226;3;J;2;2;4;1519761461;143201;1737016816;145488;1538088356;143591;1765426589;145880
2021;8;226;3;J;2;3;4;;;;;;;;
2021;8;226;3;J;2;4;4;;;;;;;;
2021;8;226;3;J;2;5;4;;;;;;;;
2021;8;226;3;J;2;6;4;;;;;;;;
2021;8;226;3;J;2;7;4;;;;;;;;
2021;8;226;3;J;2;8;4;;;;;;;;
2021;8;226;3;J;2;9;4;;;;;;;;
2021;8;227;3;N;1;1;4;;;;;;;;
2021;8;227;3;N;1;2;4;1771126;194;2085364;194;3445553;388;3960833;388
2021;8;227;3;N;1;3;4;8166149;1842;9897793;1842;7836520;1888;9492427;1888
2021;8;227;3;N;1;4;4;6554153;1539;8256918;1539;6652056;1681;8329506;1681
2021;8;227;3;N;1;5;4;299281939;123137;459339430;138216;296818252;124655;440414847;134347
2021;8;227;3;N;1;6;4;;;;;;;;
2021;8;227;3;N;1;7;4;;;;;;;;
2021;8;227;3;N;1;8;4;1406000;582;1824291;606;1406000;582;1762500;589
2021;8;227;3;N;1;9;4;;;;;;;;
2021;8;227;3;N;2;1;4;9693219;388;10446885;388;13574197;679;14865744;679
2021;8;227;3;N;2;2;4;18715156;1977;21327738;1977;18421612;1992;20856294;1992
2021;8;227;3;N;2;3;4;39444191;6418;46309577;6511;35168931;5852;41664979;5971
2021;8;227;3;N;2;4;4;6791198;1073;7881250;1085;7044356;963;8008074;963
2021;8;227;3;N;2;5;4;1420953983;563205;2096334148;639721;1377479110;554655;1971791300;609136
2021;8;227;3;N;2;6;4;;;;;;;;
2021;8;227;3;N;2;7;4;;;;;;;;
2021;8;227;3;N;2;8;4;4893273;1900;9258326;2541;3926301;1531;8299347;2245
2021;8;227;3;N;2;9;4;;;;;;;;
2021;8;228;3;M;1;6;1;;;;;;;;
2021;8;228;3;M;2;6;1;;;;;;;;
2021;8;228;3;M;1;1;1;146723684;8468;153296416;8468;150182512;8810;156684510;8810
2021;8;228;3;M;1;2;1;368911620;53112;392384731;53112;367839228;53945;390420976;53945
2021;8;228;3;M;1;3;1;30227506;3720;31744603;3720;29712162;3720;31350380;3720
2021;8;228;3;M;1;4;1;18377466;3159;19380840;3164;17898720;3159;18871734;3163
2021;8;228;3;M;1;5;1;;;;;;;;
2021;8;228;3;M;1;7;1;;;;;;;;
2021;8;228;3;M;1;8;1;;;;;;;;
2021;8;228;3;M;1;9;1;;;;;;;;
2021;8;228;3;M;2;1;1;152355620;7777;158390805;7777;153333308;7942;159188478;7942
2021;8;228;3;M;2;2;1;291298365;38792;308965836;38814;287994641;39595;304447882;39605
2021;8;228;3;M;2;3;1;16371038;2480;17333996;2500;16026090;2480;16818557;2480
2021;8;228;3;M;2;4;1;18386275;4234;19407148;4258;17989792;4251;18875335;4257
2021;8;228;3;M;2;5;1;;;;;;;;
2021;8;228;3;M;2;7;1;;;;;;;;
2021;8;228;3;M;2;8;1;;;;;;;;
2021;8;228;3;M;2;9;1;;;;;;;;
2021;8;1714;2;R;1;2;3;1629193;194;1729568;194;1629193;194;1729568;194
2021;8;1714;2;R;1;4;3;;;;;;;;
2021;8;1714;2;R;2;1;3;14886079;581;15234757;581;14886079;581;15236347;581
2021;8;1714;2;R;2;3;3;6963033;1109;7469415;1109;7476276;1271;7991633;1271
2021;8;1714;2;R;2;5;3;5375910;1432;5840144;1432;9218109;2574;10285511;2574
2021;8;1714;2;R;1;1;3;7765767;581;8063207;581;7765767;581;8063464;581
2021;8;1714;2;R;1;3;3;2207363;516;2384376;516;2488343;581;2677944;581
2021;8;1714;2;R;1;5;3;552706;194;595123;194;825833;297;902560;297
2021;8;1714;2;R;1;6;3;;;;;;;;
2021;8;1714;2;R;1;7;3;;;;;;;;
2021;8;1714;2;R;1;8;3;;;;;;;;
2021;8;1714;2;R;1;9;3;4249292;1677;4689569;1677;10447384;3780;11465433;3780
2021;8;1714;2;R;2;2;3;6480116;755;6885170;755;7836059;968;8322117;968
2021;8;1714;2;R;2;4;3;;;;;;;;
2021;8;1714;2;R;2;6;3;;;;;;;;
2021;8;1714;2;R;2;7;3;;;;;;;;
2021;8;1714;2;R;2;8;3;;;;;;;;
2021;8;1714;2;R;2;9;3;5360981;1580;5847370;1580;10183590;3090;11020580;3090
2021;8;229;2;R;1;2;4;2103271;194;2307986;194;2103271;194;2226943;194
2021;8;229;2;R;1;4;4;2938533;581;3113750;581;2938533;581;3111318;581
2021;8;229;2;R;2;1;4;10667203;581;11174191;581;10667203;581;11175827;581
2021;8;229;2;R;2;3;4;15412052;2516;17050745;2516;15412052;2516;16318281;2516
2021;8;229;2;R;2;5;4;8886929;1890;9723103;1957;7980899;1664;8546220;1673
2021;8;229;2;R;1;1;4;;;;;;;;
2021;8;229;2;R;1;3;4;2355576;387;2566469;387;2177126;387;2305141;387
2021;8;229;2;R;1;5;4;1101596;387;1304026;419;1100945;387;1219076;402
2021;8;229;2;R;1;6;4;;;;;;;;
2021;8;229;2;R;1;7;4;;;;;;;;
2021;8;229;2;R;1;8;4;;;;;;;;
2021;8;229;2;R;1;9;4;;;;;;;;
2021;8;229;2;R;2;2;4;1990117;387;2189223;387;1990117;388;2107135;388
2021;8;229;2;R;2;4;4;1419291;387;1583593;387;1419291;387;1502746;387
2021;8;229;2;R;2;6;4;;;;;;;;
2021;8;229;2;R;2;7;4;;;;;;;;
2021;8;229;2;R;2;8;4;1423816;323;1480860;323;1664161;387;1721027;387
2021;8;229;2;R;2;9;4;567290;194;681327;194;567290;194;600647;194
2021;8;230;2;R;1;2;4;14632393;2322;16285684;2322;13908060;2516;16203771;2516
2021;8;230;2;R;1;4;4;9160412;2129;10541182;2155;8243289;2129;9490598;2144
2021;8;230;2;R;2;1;4;12900486;349;13076481;349;15440941;387;15903321;387
2021;8;230;2;R;2;3;4;2506306;414;3341607;419;2512183;379;3358298;386
2021;8;230;2;R;2;5;4;;;;;;;;
2021;8;230;2;R;1;1;4;;;;;;;;
2021;8;230;2;R;1;3;4;304559;44;334063;44;294513;40;320046;40
2021;8;230;2;R;1;5;4;1356217;774;1763903;824;1216635;774;1727450;860
2021;8;230;2;R;1;6;4;1500718;194;1595546;194;1048145;194;1131670;194
2021;8;230;2;R;1;7;4;;;;;;;;
2021;8;230;2;R;1;8;4;;;;;;;;
2021;8;230;2;R;1;9;4;4139579;1935;4881092;1972;1968062;1161;2426750;1192
2021;8;230;2;R;2;2;4;13408160;1192;14844590;1192;13598508;1172;14991471;1172
2021;8;230;2;R;2;4;4;4837038;968;5438995;969;4699718;968;5269166;968
2021;8;230;2;R;2;6;4;;;;;;;;
2021;8;230;2;R;2;7;4;;;;;;;;
2021;8;230;2;R;2;8;4;;;;;;;;
2021;8;230;2;R;2;9;4;10456843;4257;12572531;4368;8793535;4257;10590319;4288
2021;8;232;3;I;1;4;2;10185513;2826;11807099;2840;10156451;2819;12009884;2877
2021;8;232;3;I;1;5;2;;;;;;;;
2021;8;232;3;I;2;1;2;;;;;;;;
2021;8;232;3;I;2;2;2;614448;194;727237;194;614448;194;727237;194
2021;8;232;3;I;2;3;2;24356073;5626;28305352;5639;23911034;5561;27665905;5579
2021;8;232;3;I;2;4;2;4568471;1358;5737709;1416;4572470;1358;5731145;1422
2021;8;232;3;I;2;5;2;;;;;;;;
2021;8;232;3;I;2;9;2;1281010;575;1603550;575;1278469;575;1620151;579
2021;8;232;3;I;1;1;2;;;;;;;;
2021;8;232;3;I;1;2;2;843559;194;928191;194;843559;194;928191;194
2021;8;232;3;I;1;3;2;20244172;5852;24065414;5857;20223157;5820;23992041;5882
2021;8;232;3;I;1;9;2;986500;374;1210966;374;1621250;582;1964268;582
2021;8;232;3;I;2;8;2;14713275;5645;18013083;5668;14431427;5424;17910702;5493
2021;8;232;3;I;1;7;2;973664671;295026;1042453315;295106;956789570;292656;1053994432;292744
2021;8;232;3;I;2;7;2;8751783;3492;10578937;3525;9602502;3859;12106196;4041
2021;8;232;3;I;1;6;2;;;;;;;;
2021;8;232;3;I;1;8;2;700240;194;892665;211;700240;194;892665;211
2021;8;232;3;I;2;6;2;;;;;;;;
2021;8;233;3;R;1;1;3;9771999;303;10048351;303;8829419;264;9094064;264
2021;8;233;3;R;1;2;3;9877628;1329;10450732;1329;10516919;1548;11112518;1548
2021;8;233;3;R;1;3;3;11663944;1716;12411464;1716;12270693;1890;12912071;1890
2021;8;233;3;R;1;4;3;11204519;3034;12505017;3035;15813559;4457;17794699;4530
2021;8;233;3;R;1;5;3;7381758;2182;8227487;2216;9842574;3158;10704067;3202
2021;8;233;3;R;1;6;3;;;;;;;;
2021;8;233;3;R;1;7;3;6921691;2077;7760060;2077;10496689;3068;11199830;3068
2021;8;233;3;R;1;8;3;;;;;;;;
2021;8;233;3;R;1;9;3;798107;235;871486;237;2110686;841;2332209;860
2021;8;233;3;R;2;1;3;61398156;1761;62658623;1761;61746279;1742;62916917;1742
2021;8;233;3;R;2;2;3;33653345;3599;35586353;3599;42132743;4573;44346363;4573
2021;8;233;3;R;2;3;3;31533577;5295;33781389;5333;38409050;6495;40706979;6496
2021;8;233;3;R;2;4;3;11799760;2666;12774012;2692;14286779;3380;15552581;3445
2021;8;233;3;R;2;5;3;30124540;7959;32061349;7993;38377106;10793;40800758;10848
2021;8;233;3;R;2;6;3;;;;;;;;
2021;8;233;3;R;2;7;3;2460955;787;2733150;787;3794406;1256;4048141;1256
2021;8;233;3;R;2;8;3;;;;;;;;
2021;8;233;3;R;2;9;3;;;;;;;;
2021;8;234;3;C;1;1;21;6342636;194;6613516;194;6342636;194;6614531;194
2021;8;234;3;C;1;2;21;56410839;5483;64144390;5658;73162321;6276;81614090;6449
2021;8;234;3;C;1;3;21;65161593;10804;81062339;11665;73552265;11777;90188058;12624
2021;8;234;3;C;1;4;21;38707608;6998;47155915;7432;39850345;7520;48546000;7789
2021;8;234;3;C;1;9;21;1575900;581;1915206;581;1969567;683;2332298;683
2021;8;234;3;C;2;1;21;73993809;1355;77089479;1355;78738101;1355;80948241;1355
2021;8;234;3;C;2;2;21;901301745;60740;1022664943;63352;951720072;63545;1078118273;66132
2021;8;234;3;C;2;3;21;735215478;78516;892700079;83534;740995758;81037;899902619;86042
2021;8;234;3;C;2;4;21;175170862;27090;210577260;28118;184824004;29186;222233461;30208
2021;8;234;3;C;2;5;21;;;;;;;;
2021;8;234;3;C;2;7;21;5532126958;1053866;7534321661;1121660;5741886610;1119320;7632952472;1166615
2021;8;234;3;C;2;8;21;479021776;67286;597807071;72722;472229121;67860;560332781;69922
2021;8;234;3;C;2;9;21;631335;194;746987;194;631335;193;746987;193
2021;8;234;3;C;1;5;21;;;;;;;;
2021;8;234;3;C;1;6;21;;;;;;;;
2021;8;234;3;C;1;7;21;29573702;8469;41159456;9025;33047867;9210;44872559;9695
2021;8;234;3;C;1;8;21;1170975;194;1300694;204;1137066;193;1264907;203
2021;8;234;3;C;2;6;21;;;;;;;;
2021;8;235;3;G;1;1;2;82820679;2709;87519896;2709;85159681;2812;90105469;2812
2021;8;235;3;G;1;6;2;;;;;;;;
2021;8;235;3;G;2;1;2;213042212;5837;226437704;5837;219817815;5999;233545376;5999
2021;8;235;3;G;2;3;2;119535290;17957;145346980;18743;118434650;18208;145516791;19132
2021;8;235;3;G;2;5;2;;;;;;;;
2021;8;235;3;G;2;9;2;;;;;;;;
2021;8;235;3;G;1;2;2;208266458;14422;231170956;14422;211089258;15132;234045476;15132
2021;8;235;3;G;1;3;2;11713866;1742;13774232;1774;11510222;1742;13395126;1767
2021;8;235;3;G;1;4;2;37428470;6463;44774961;6535;35687837;6199;42463887;6235
2021;8;235;3;G;1;5;2;;;;;;;;
2021;8;235;3;G;1;7;2;;;;;;;;
2021;8;235;3;G;1;8;2;;;;;;;;
2021;8;235;3;G;1;9;2;;;;;;;;
2021;8;235;3;G;2;2;2;382223103;24878;419552536;24878;410497111;25619;447049073;25620
2021;8;235;3;G;2;4;2;61736954;8133;74075690;8309;60440096;7863;70747336;8110
2021;8;235;3;G;2;6;2;;;;;;;;
2021;8;235;3;G;2;7;2;;;;;;;;
2021;8;235;3;G;2;8;2;;;;;;;;
2021;8;236;1;L;1;1;1;;;;;;;;
2021;8;236;1;L;1;2;1;2054708;194;2238970;194;2063020;194;2247282;194
2021;8;236;1;L;1;3;1;;;;;;;;
2021;8;236;1;L;1;4;1;525584;135;602425;135;750835;194;850850;194
2021;8;236;1;L;1;5;1;814352;388;1022763;388;854544;388;1064670;388
2021;8;236;1;L;1;6;1;;;;;;;;
2021;8;236;1;L;1;7;1;;;;;;;;
2021;8;236;1;L;1;8;1;;;;;;;;
2021;8;236;1;L;1;9;1;;;;;;;;
2021;8;236;1;L;2;1;1;6377738;194;6893925;194;6386050;194;6903214;194
2021;8;236;1;L;2;2;1;4093573;581;4542157;581;6086193;769;6760094;769
2021;8;236;1;L;2;3;1;2635970;387;2922867;387;2532594;387;2821397;387
2021;8;236;1;L;2;4;1;;;;;;;;
2021;8;236;1;L;2;5;1;306752;79;394178;79;336430;86;425296;86
2021;8;236;1;L;2;6;1;;;;;;;;
2021;8;236;1;L;2;7;1;;;;;;;;
2021;8;236;1;L;2;8;1;;;;;;;;
2021;8;236;1;L;2;9;1;;;;;;;;
2021;8;237;3;I;1;4;2;22859075;5458;26091869;5458;22053167;5140;25265030;5140
2021;8;237;3;I;1;5;2;98308459;37309;115164975;38483;98956106;37621;115463583;38766
2021;8;237;3;I;2;1;2;;;;;;;;
2021;8;237;3;I;2;2;2;10897500;1746;12427858;1746;10897500;1746;12440300;1746
2021;8;237;3;I;2;3;2;6658018;1552;7544507;1561;5987184;1403;7021077;1429
2021;8;237;3;I;2;4;2;8670222;2134;9824698;2134;8069683;1971;9221934;1977
2021;8;237;3;I;2;5;2;33390373;11808;38952755;12111;31714092;11176;36715865;11427
2021;8;237;3;I;2;9;2;1344914;504;1490790;510;1487197;562;1697426;580
2021;8;237;3;I;1;1;2;6222500;388;7416096;388;3914789;265;4690083;265
2021;8;237;3;I;1;2;2;14084521;1746;15663260;1746;14046240;1746;15647202;1746
2021;8;237;3;I;1;3;2;7021568;1655;8052805;1655;9051622;2288;10535312;2334
2021;8;237;3;I;1;9;2;12277857;4784;13997669;4870;13318218;5291;15227559;5428
2021;8;237;3;I;2;8;2;;;;;;;;
2021;8;237;3;I;1;7;2;;;;;;;;
2021;8;237;3;I;2;7;2;;;;;;;;
2021;8;237;3;I;1;6;2;;;;;;;;
2021;8;237;3;I;1;8;2;;;;;;;;
2021;8;237;3;I;2;6;2;;;;;;;;
2021;8;238;3;H;1;1;1;12462591;388;13116285;388;12462591;388;13116285;388
2021;8;238;3;H;1;2;1;4073461;348;5384760;348;4073461;348;5384760;348
2021;8;238;3;H;1;3;1;44285114;5805;60682162;5961;44285114;5805;60682162;5961
2021;8;238;3;H;1;4;1;41522714;9342;63528874;10883;41522714;9342;63528874;10883
2021;8;238;3;H;1;5;1;;;;;;;;
2021;8;238;3;H;1;6;1;;;;;;;;
2021;8;238;3;H;1;7;1;;;;;;;;
2021;8;238;3;H;1;8;1;37845378;7372;64376636;9809;37845378;7372;64376636;9809
2021;8;238;3;H;1;9;1;1753454;458;2875479;581;1753454;458;2875479;581
2021;8;238;3;H;2;1;1;88845142;1940;92901577;1940;88845142;1940;92901577;1940
2021;8;238;3;H;2;2;1;1466722;232;1836751;232;1466722;232;1836751;232
2021;8;238;3;H;2;3;1;252808154;32226;373513019;38273;252808154;32226;373513019;38273
2021;8;238;3;H;2;4;1;84619148;16509;129319077;20165;84619148;16509;129319077;20165
2021;8;238;3;H;2;5;1;4178457;697;6410354;894;4178457;697;6410354;894
2021;8;238;3;H;2;6;1;;;;;;;;
2021;8;238;3;H;2;7;1;8601588;1746;13079237;1778;8601588;1746;13079237;1778
2021;8;238;3;H;2;8;1;561963814;104353;879786020;125362;561963814;104353;879786020;125362
2021;8;238;3;H;2;9;1;10446210;2670;18365150;3639;10446210;2670;18365150;3639
2021;8;239;2;N;1;1;1;;;;;;;;
2021;8;239;2;N;1;2;1;2300000;387;3147420;387;2300000;387;3147420;387
2021;8;239;2;N;1;3;1;8651200;1335;9082829;1335;8008000;1490;8429157;1490
2021;8;239;2;N;1;4;1;19331848;6044;20792751;6044;21358919;6108;22916657;6108
2021;8;239;2;N;1;5;1;;;;;;;;
2021;8;239;2;N;1;6;1;2776313;774;2953708;774;3179450;774;3355592;774
2021;8;239;2;N;1;7;1;;;;;;;;
2021;8;239;2;N;1;8;1;;;;;;;;
2021;8;239;2;N;1;9;1;2420900;968;2557669;968;2171000;871;2288902;871
2021;8;239;2;N;2;1;1;6800733;581;9339159;581;7100733;581;9346814;581
2021;8;239;2;N;2;2;1;14238000;1161;15461967;1161;17644000;1161;18891365;1161
2021;8;239;2;N;2;3;1;128523314;20388;137177517;20388;144119219;20621;153308132;20621
2021;8;239;2;N;2;4;1;3071600;774;3271767;774;3527500;851;3754276;851
2021;8;239;2;N;2;5;1;1444000;387;1572343;387;1222233;368;1347478;368
2021;8;239;2;N;2;6;1;34341424;7108;37007743;7108;35406452;6895;38108392;6895
2021;8;239;2;N;2;7;1;;;;;;;;
2021;8;239;2;N;2;8;1;;;;;;;;
2021;8;239;2;N;2;9;1;50117151;17280;55239064;17485;55401290;18447;60984395;18715
2021;8;240;1;M;1;1;2;;;;;;;;
2021;8;240;1;M;1;2;2;3680642;387;3884550;387;3680642;387;3884550;387
2021;8;240;1;M;1;3;2;;;;;;;;
2021;8;240;1;M;1;4;2;5101800;581;5367040;581;5101800;581;5367040;581
2021;8;240;1;M;1;5;2;;;;;;;;
2021;8;240;1;M;1;6;2;;;;;;;;
2021;8;240;1;M;1;7;2;;;;;;;;
2021;8;240;1;M;1;8;2;;;;;;;;
2021;8;240;1;M;1;9;2;801293;194;845685;194;801293;194;845685;194
2021;8;240;1;M;2;1;2;35046739;620;35491249;620;40089370;774;40631056;774
2021;8;240;1;M;2;2;2;14672333;1355;15450132;1355;14672333;1355;15451042;1355
2021;8;240;1;M;2;3;2;2546696;403;2659213;414;2833616;480;2884052;489
2021;8;240;1;M;2;4;2;;;;;;;;
2021;8;240;1;M;2;5;2;;;;;;;;
2021;8;240;1;M;2;6;2;;;;;;;;
2021;8;240;1;M;2;7;2;;;;;;;;
2021;8;240;1;M;2;8;2;;;;;;;;
2021;8;240;1;M;2;9;2;886403;194;1005510;194;886403;194;1005510;194
2021;8;246;3;C;1;1;1;80272014;3076;86286379;3076;80065662;3096;83824674;3096
2021;8;246;3;C;1;2;1;119302342;10798;138407214;10798;120514483;10217;132066595;10217
2021;8;246;3;C;1;3;1;61927685;10185;81131879;10730;62715208;10281;75211535;10805
2021;8;246;3;C;1;4;1;11232810;2141;15111877;2244;12137530;2322;14104137;2359
2021;8;246;3;C;1;9;1;;;;;;;;
2021;8;246;3;C;2;1;1;182386146;6192;193774993;6192;184546146;6192;191821816;6192
2021;8;246;3;C;2;2;1;278710448;21866;316799624;21866;278944984;22169;303097256;22169
2021;8;246;3;C;2;3;1;324506791;44034;438499154;49508;332679750;44402;426699516;50441
2021;8;246;3;C;2;4;1;31834206;5154;44356832;5892;34863290;5999;46386553;6891
2021;8;246;3;C;2;5;1;;;;;;;;
